"Year","RP1"
1167,-0.225903884411046
1168,-0.23543689330631
1169,-0.251107201944414
1170,-0.240725872518932
1171,-0.294287389210511
1172,-0.1916904051705
1173,-0.267437612700451
1174,-0.279373365609604
1175,-0.349938983952577
1176,-0.334707904962446
1177,-0.27009404499168
1178,-0.281156342789777
1179,-0.311555482891469
1180,-0.195266191310009
1181,-0.315713087772844
1182,-0.359798551009929
1183,-0.292170606333277
1184,-0.376810490821322
1185,-0.298677920724648
1186,-0.253581130592919
1187,-0.203401823233404
1188,-0.167827775909493
1189,-0.357931397032068
1190,-0.229637362083649
1191,-0.381239734663392
1192,-0.411689272173996
1193,-0.309617245981713
1194,-0.306395548239101
1195,-0.253755328337934
1196,-0.413902249866068
1197,-0.509104245075561
1198,-0.414115814871988
1199,-0.332296498767072
1200,-0.367118347019582
1201,-0.453589968932788
1202,-0.394205617020579
1203,-0.24478577786184
1204,-0.463509670126503
1205,-0.368154924193143
1206,-0.421821605704742
1207,-0.426571850246916
1208,-0.369861608272993
1209,-0.400817654494625
1210,-0.470907499299203
1211,-0.405846988083384
1212,-0.392118674714637
1213,-0.444523652736125
1214,-0.510905995907283
1215,-0.533218638024389
1216,-0.506110102272364
1217,-0.519820892706052
1218,-0.409939471298029
1219,-0.449965854384518
1220,-0.421208586180986
1221,-0.333424129536465
1222,-0.287054179487271
1223,-0.341447181071813
1224,-0.398991739647337
1225,-0.384008856445417
1226,-0.476841786235766
1227,-0.488720457067273
1228,-0.496261542332306
1229,-0.426647462005545
1230,-0.444087776134736
1231,-0.327965608715905
1232,-0.352788010512938
1233,-0.322518102991303
1234,-0.388009121307354
